GeneSymbol,GeneName,logFC,AveExpr,t.stat,p.value,adj.p.val,Regulation
PHEX-AS1,PHEX antisense RNA 1,-0.0649116925765906,-4.7937696206167,-0.876416374848709,0.380934609382423,0.536450097601742,Down
OR52E8,olfactory receptor family 52 subfamily E member 8,-0.0340921716851508,-5.67557638814544,-1.14234088384291,0.253482396641197,0.393267251778714,Down
SMG1P7,SMG1 pseudogene 7,-0.0310484780466148,1.31881157824679,-1.09915940039722,0.27186306153786,0.414966077881721,Down
RUVBL2,RuvB like AAA ATPase 2,0.0352463277052468,5.59867620666499,1.44487097875636,0.148688938391392,0.256372362311137,Up
TRBV6-1,T cell receptor beta variable 6-1,0.0425322676650439,-2.70791159703077,0.483731253460869,0.628642467235264,0.753827261621212,Up
LOC102723870,uncharacterized LOC102723870,0.0290154789330179,-2.74458303355522,0.476507750419369,0.633777420644434,0.757094532838316,Up
ZNF609,zinc finger protein 609,0.0236215165712525,5.50174023372196,1.439855613854,0.150102878785651,0.258357780961831,Up
C10orf90,chromosome 10 open reading frame 90,0.0396339306038403,-3.74133779444652,0.515947749409375,0.605961828481799,0.737560649701325,Up
RAG2,recombination activating 2,-0.0267461466532863,-2.45571842525178,-0.532235395457149,0.594636491393966,0.728535626034688,Down
LOC105379554,maFF-interacting protein,-0.0579491173578856,-4.60082098125934,-0.804652762539156,0.421139021493949,0.576711765679409,Down
TRC-GCA1-1,tRNA-Cys (anticodon GCA) 1-1,0.030143551409625,-5.70530926560324,1.15092281954021,0.24993508041434,0.389005246309935,Up
LOC105370668,uncharacterized LOC105370668,-0.0388624979035163,-5.62912022222247,-1.13121207495681,0.258134499361775,0.398568898394998,Down
LOC107987075,,-0.026798286507841,-1.98742167813209,-0.614226224258642,0.539152726068442,0.683791597953779,Down
MIR8089,microRNA 8089,0.0305333614208164,-5.70083364486262,1.14985571081468,0.250374267044198,0.389467817214206,Up
LOC107984839,uncharacterized LOC107984839,0.032089920046705,-0.433759717907285,0.856102104719275,0.392068840458605,0.548073141205063,Up
FTCD-AS1,FTCD antisense RNA 1,-0.0534238658252494,-4.89224966560569,-0.908696917573623,0.363646284924285,0.518276245663046,Down
LOC112267899,uncharacterized LOC112267899,-0.0306939617090382,-1.81494125631242,-0.643292598856314,0.52012597172163,0.66792160788282,Down
WBP2NL,WBP2 N-terminal like,-0.0288915687363653,2.28147097690826,-1.20507301521996,0.228352410665194,0.361893444512303,Down
LOC107986669,uncharacterized LOC107986669,0.0275881073328372,-3.17807550386876,0.420423671187925,0.674232147178479,0.786041895700956,Up
MIR579,microRNA 579,-0.0357269135895456,-3.6851846925533,-0.486177288552765,0.626907711619482,0.752503293888816,Down
SNORD114-29,"small nucleolar RNA, C/D box 114-29",0.046762485906154,-5.45330449154257,1.09781978404638,0.27244753026658,0.415655490344672,Up
SERINC2,serine incorporator 2,-0.0928549008912777,6.23445159564378,-1.47752202938035,0.139731559040299,0.243702434724314,Down
MARCHF5,membrane associated ring-CH-type finger 5,-0.0337065977487357,4.56918583170796,-1.38765484184624,0.165434408310598,0.279529062033904,Down
LOC105369392,uncharacterized LOC105369392,0.032813438222221,-2.5059172442488,0.513130048355073,0.607930832271099,0.738632974820843,Up
MIR4306,microRNA 4306,-0.0532950669066516,-4.44263679456942,-0.748881432606225,0.454038186872357,0.607812866195891,Down
RNF216P1,ring finger protein 216 pseudogene 1,0.035562465191468,2.87510098429832,1.25921557413285,0.208135211864213,0.336254548162526,Up
NMU,neuromedin U,-0.0576716103838805,-1.672416060677,-0.66752050090383,0.504535491716602,0.654453469555703,Down
CA5BP1-CA5B,CA5BP1-CA5B readthrough,-0.0245208636487061,1.7512101862822,-1.14642386381014,0.251790357360603,0.391289648410732,Down
ANO3,anoctamin 3,-0.108916226961154,-1.88929764333815,-0.633936238862229,0.526212587608527,0.673278532889467,Down
CNGA2,cyclic nucleotide gated channel subunit alpha 2,0.030381032099995,-5.7175666038962,1.15076179057961,0.250001320072307,0.389092963603445,Up
LOC105373628,uncharacterized LOC105373628,-0.0598809918973436,-4.88505871857745,-0.90109754752217,0.36767137904146,0.522727707386656,Down
SERPIND1,serpin family D member 1,-0.0359205795831576,-0.237423160249298,-0.886540038312369,0.375459138721237,0.530664257701158,Down
TRE-TTC4-1,tRNA-Glu (anticodon TTC) 4-1,-0.0490728693368382,-5.1612431660885,-1.00036926557377,0.317282330754791,0.467721502594461,Down
LOC100506937,uncharacterized LOC100506937,0.0295941254440376,-5.71360158174455,1.1498342900036,0.250383088660085,0.389467817214206,Up
LINC01153,long intergenic non-protein coding RNA 1153,-0.0593195055384247,-4.35901836936526,-0.714208850086543,0.475201691040955,0.62723366557407,Down
TRE-CTC1-1,tRNA-Glu (anticodon CTC) 1-1,0.0460746859312332,-5.49729158190537,1.10824300521861,0.267922596018297,0.410060735084115,Up
LOC105375629,uncharacterized LOC105375629,-0.0427322435627402,-5.54476243579946,-1.10965579278883,0.267313277201051,0.409418009376817,Down
TRAV18,T cell receptor alpha variable 18,-0.0500925232734106,-4.30498641758057,-0.697951440321727,0.485308461431877,0.636983532578053,Down
MIR125B1,microRNA 125b-1,-0.0549961875073268,-4.88428540466535,-0.902465098607627,0.366944997589788,0.521844345026564,Down
LOC105377929,uncharacterized LOC105377929,-0.032051038615768,-2.04179074598078,-0.599401084963714,0.548989885081877,0.69185551976265,Down
LOC105376375,uncharacterized LOC105376375,0.0343647985950822,-5.67823120471055,1.14328304545214,0.253091251163138,0.392799696732479,Up
SNORA22C,"small nucleolar RNA, H/ACA box 22C",-0.0251465882267094,-3.34416714347169,-0.415308845173022,0.67797122880768,0.788752334454263,Down
LOC105375716,uncharacterized LOC105375716,0.0320387285759235,-3.58369829605899,0.458276104444288,0.646816006973659,0.766677516273172,Up
LOC105378157,uncharacterized LOC105378157,0.0497169636479982,-5.39297783279965,1.08055511649842,0.280057071766646,0.42434783768359,Up
TRBJ2-3,T cell receptor beta joining 2-3,0.0503754119098548,-1.50843750051512,0.682782827290893,0.494842422748644,0.645452339941388,Up
LOC107985387,,0.030540713378017,-5.69825532689513,1.146023088516,0.251956093972278,0.391489509334138,Up
MAGEA10,MAGE family member A10,0.054453425084137,-5.31126712136469,1.05773994636157,0.290332870917928,0.4363414933307,Up
MIR500B,microRNA 500b,-0.0543750947755035,-5.19670829080726,-1.01039370744609,0.312458693924471,0.462272159758406,Down
FLT3,fms related receptor tyrosine kinase 3,0.0668029325400534,0.993765897780871,1.04737708132904,0.295083082225514,0.441911970703679,Up
MKRN3,makorin ring finger protein 3,-0.0689010392542737,-2.02518814547668,-0.60472834772241,0.545444819113008,0.688842977561622,Down
LOC105374945,uncharacterized LOC105374945,0.0457172044606702,-5.5051046657765,1.10823163774671,0.267927502547535,0.410060735084115,Up
LINC02695,long intergenic non-protein coding RNA 2695,-0.0538279390571249,-4.58011185379768,-0.796791004897917,0.425690031972231,0.581004183672048,Down
LOC107986779,,-0.0292334654084373,-3.10501944565865,-0.415903628426443,0.677536015224233,0.788471795452974,Down
FMNL3,formin like 3,0.061601678041607,4.68614095697159,1.38947122582952,0.164881837824085,0.278838659332999,Up
TRT-TGT5-1,tRNA-Thr (anticodon TGT) 5-1,-0.039848420577854,-3.93943649351706,-0.562476889420305,0.57386953880195,0.71246963551096,Down
LOC107984568,uncharacterized LOC107984568,-0.0458583807459028,-2.50778136324004,-0.512875000168629,0.608109200272742,0.738761975173687,Down
LOC107986415,uncharacterized LOC107986415,-0.0337895392689203,-1.71795856070877,-0.652662658077756,0.514067062045619,0.662908289998634,Down
LOC105373170,uncharacterized LOC105373170,-0.0400162042003668,-1.04861079890928,-0.761003249236542,0.446766692886367,0.601267526799288,Down
CNDP1,carnosine dipeptidase 1,0.0468331729471847,-2.42088006384743,0.520937364612984,0.602482123355471,0.734946438527991,Up
MIR34A,microRNA 34a,0.0470727590121081,-4.59295083957284,0.810146967997359,0.417975572528669,0.573416700713848,Up
BABAM2,BRISC and BRCA1 A complex member 2,0.0245724697559684,4.04154856733309,1.34918753518644,0.177466655236424,0.295885464563215,Up
MIR3682,microRNA 3682,-0.0356818682377975,-3.7784917575044,-0.503939137801798,0.61437317260472,0.743806359749215,Down
LOC105370989,uncharacterized LOC105370989,0.0472850293419442,-5.46424752723755,1.09722465528244,0.272707458237221,0.415868048315279,Up
TH2LCRR,T helper type 2 locus control region associated RNA,-0.0196035642066614,1.42361736967394,-1.10457380376972,0.269509539732654,0.412076559488719,Down
FTH1P3,ferritin heavy chain 1 pseudogene 3,-0.0341829267829034,0.325465932003881,-0.962933873962154,0.335725472473803,0.487607473133726,Down
TCF7,transcription factor 7,0.06889382822673,3.80196201014767,1.33073685991324,0.183464252748793,0.304236193566497,Up
ESD,esterase D,-0.03014642022383,5.83033116486302,-1.4529853491354,0.146422910032767,0.253052515161966,Down
DIRC3-AS1,DIRC3 antisense RNA 1,0.0423464036978209,-4.02643347289451,0.603733753867522,0.546105814773331,0.689456621325296,Up
SNORD115-44,"small nucleolar RNA, C/D box 115-44",-0.0355545875630898,-5.65844033365699,-1.13197779475142,0.257812524731799,0.398203840016641,Down
MIR4757,microRNA 4757,-0.0502680623080431,-5.33627894714672,-1.05088734431943,0.293468217550615,0.440045869545812,Down
COL5A1-AS1,COL5A1 antisense RNA 1,-0.0504732074417221,-4.36602735833437,-0.713687151952407,0.47552421046945,0.627614175485857,Down
TRL-TAA1-1,tRNA-Leu (anticodon TAA) 1-1,0.0505314057284798,-5.28158357369072,1.04661614775357,0.295433927153657,0.442336450648405,Up
SNORD3B-2,"small nucleolar RNA, C/D box 3B-2",0.0912506051297471,7.86460309570415,1.54131146428534,0.123437732383856,0.220040932153865,Up
LOC105373883,uncharacterized LOC105373883,0.0271459077173684,-3.12401493573416,0.408613404193021,0.68287779436573,0.792437699839236,Up
SKINT1L,Skint1 like (pseudogene),0.0316813469026759,-3.61962704177583,0.463930583756144,0.642760267812154,0.76380155436297,Up
LOC107986794,uncharacterized LOC107986794,0.0368800021542267,-5.62474985719711,1.13088394130737,0.258272560426326,0.398719530280993,Up
FAM3C,FAM3 metabolism regulating signaling molecule C,-0.0818906318479248,6.04399147155481,-1.46405916374845,0.143373218168608,0.248874265500226,Down
HOXC9,homeobox C9,0.0498337141112027,-3.24050703212343,0.403932394318232,0.686316139840536,0.795255850813988,Up
LINC02601,long intergenic non-protein coding RNA 2601,-0.0546200492355333,-4.96157911869518,-0.925380279859336,0.354906968906435,0.508933930866375,Down
KMT2D,lysine methyltransferase 2D,0.0349500854505617,6.56204524600427,1.4858441892796,0.137516337280946,0.240403271922152,Up
LOC105372319,zinc finger protein 430-like,-0.0452527457726344,-5.47807340269983,-1.09020412684834,0.275786557370887,0.419426498900624,Down
IGLVI-56,immunoglobulin lambda variable (I)-56 (pseudogene),0.0433017350072889,-5.52816119031338,1.10989763274344,0.267209070119025,0.409322090838619,Up
HIBCH,3-hydroxyisobutyryl-CoA hydrolase,0.0442131778950193,5.48475965592545,1.43233840316325,0.152241333306298,0.261346350201473,Up
C1orf131,chromosome 1 open reading frame 131,-0.0243172933532068,4.0288962388975,-1.34806976355452,0.177825788916623,0.296383841878559,Down
PAUPAR,PAX6 upstream antisense RNA,0.0377976086519374,-3.72750208130821,0.489984752825334,0.624211522398895,0.750664854795332,Up
PLA2G4C-AS1,PLA2G4C antisense RNA 1,-0.0470686158834889,-1.56694123432163,-0.673986926703206,0.500416484804127,0.650631697489831,Down
CH507-9B2.8,uncharacterized CH507-9B2.8,-0.0302169662351561,-1.46016336821616,-0.690644711195926,0.489888507796819,0.641220951467857,Down
CAMK2G,calcium/calmodulin dependent protein kinase II gamma,-0.0360748700447303,5.69178997875852,-1.4447182333385,0.14873184982357,0.256423894157051,Down
MIR103B2,microRNA 103b-2,-0.0278794004024662,-3.8267797641734,-0.518889500600485,0.603909192377282,0.735884346210395,Down
LOC105374027,uncharacterized LOC105374027,0.0498194420147893,-4.23817229678158,0.681042164761309,0.495942857863094,0.646416616061476,Up
METTL4,"methyltransferase 4, N6-adenosine",0.0207574397577077,3.44996174158876,1.30361194887305,0.1925525043867,0.316257087375102,Up
TRAV19,T cell receptor alpha variable 19,-0.0485975257006481,-2.0521488366796,-0.590489188365591,0.554945698079638,0.696685535073611,Down
CFAP54,cilia and flagella associated protein 54,0.0635722019061162,1.00620560330895,1.04469059900593,0.296322991775681,0.44339783865321,Up
MIR3129,microRNA 3129,0.054434615083969,-5.02254644545906,0.960563571054383,0.336916047116859,0.488915861643996,Up
TRAJ15,T cell receptor alpha joining 15,0.0333719638265214,-3.34508329534041,0.405774949166117,0.684961946224672,0.794154101482324,Up
ZFP57,ZFP57 zinc finger protein,0.0698616694070883,-3.966946971997,0.58174645232882,0.560819010613962,0.701436036724834,Up
RTL1,retrotransposon Gag like 1,0.0499353459190678,-1.05985684430683,0.748169062249408,0.4544675833677,0.608139589569991,Up
DYDC1,DPY30 domain containing 1,0.0396725775342804,-5.60110237152431,1.12427700140973,0.261063313422723,0.402097751978608,Up
CTXND2,cortexin domain containing 2,0.0352940807069301,-5.64938687653104,1.1337049534153,0.257087302281967,0.397533405957044,Up
LOC105372501,uncharacterized LOC105372501,-0.0417429658785588,-2.00835634662756,-0.59631819011045,0.551046605430716,0.693830440888683,Down
LOC644215,uncharacterized LOC644215,0.0285006015184453,-2.3211694114985,0.5328791077213,0.594190891820129,0.728148280726671,Up
GOLGA4-AS1,GOLGA4 antisense RNA 1,-0.0267665485699471,3.51524934337408,-1.30958913896334,0.190521918051072,0.313615277169809,Down
MIR1250,microRNA 1250,0.0630328456538979,-4.60065397527796,0.815367259896805,0.414982855900491,0.570563390269832,Up
LOC105369722,uncharacterized LOC105369722,0.029395879695793,-2.71055851895909,0.460010498293191,0.645570869226002,0.765862418367019,Up
C4orf47,,-0.0322064216078021,-1.0278070303789,-0.75787034878122,0.448639638805328,0.602922676368553,Down
MNS1,meiosis specific nuclear structural 1,0.0307255235666247,1.22649099418564,1.07448236144708,0.28276772897281,0.427615418362627,Up
LOC105372203,uncharacterized LOC105372203,0.0298097815252887,-5.71887647424615,1.1442793307648,0.252678093811977,0.392390464660846,Up
LOC112267917,uncharacterized LOC112267917,0.0317054828319161,-2.61553868829539,0.475951926972064,0.634173274046318,0.75725396769917,Up
DEFB126,defensin beta 126,-0.0357371564311671,-5.66528219598235,-1.12975699820289,0.258747107873409,0.399279935714361,Down
MIR8057,microRNA 8057,-0.0391082355670846,-5.61651360365904,-1.12007164013748,0.262850479215298,0.40420215846214,Down
RAD51C,RAD51 paralog C,0.0277447968380721,2.42601404463532,1.20942245094838,0.2266783483237,0.359761654316566,Up
ULK4P2,ULK4 pseudogene 2,-0.0220144292269153,-2.6438157136202,-0.475102024363657,0.634778771060538,0.75781611403692,Down
LOC105371634,uncharacterized LOC105371634,-0.0308920620776487,-3.52938125235303,-0.425812709222817,0.670301304127446,0.783337809441512,Down
CTXN3,cortexin 3,-0.0355579023231549,-5.65956021747861,-1.12906671026434,0.259038081554246,0.39963497626768,Down
TMEM183BP,"transmembrane protein 183B, pseudogene",0.033001558841731,4.41034303436854,1.36941400853977,0.171061092114358,0.287309430195974,Up
LOC339539,uncharacterized LOC339539,0.0448423175354794,-5.52952201295466,1.10850320206822,0.267810304439153,0.409987891123833,Up
LOC107986163,uncharacterized LOC107986163,-0.0343860488426582,-1.97003348524145,-0.599881484334163,0.548669733541329,0.691739863855128,Down
GIPC3,GIPC PDZ domain containing family member 3,0.0484713948435979,-0.441349355235857,0.840830439601652,0.400567928781401,0.556568709401973,Up
MALSU1,mitochondrial assembly of ribosomal large subunit 1,-0.0247693708613883,3.51373041996165,-1.30814842702734,0.191009910896687,0.314221517858788,Down
URGCP,upregulator of cell proliferation,-0.0324106395569192,6.04215430409129,-1.46017838813966,0.144436371026588,0.250311453965183,Down
OR8S1,olfactory receptor family 8 subfamily S member 1,0.0319210868004542,-5.69061595129716,1.13825778868447,0.255182392846644,0.395343952656966,Up
LOC101929586,uncharacterized LOC101929586,0.0250286412046551,-2.99415603151597,0.409523973555648,0.682209715001449,0.791849125630736,Up
LOC105372685,uncharacterized LOC105372685,0.0424201442758156,-5.55360165074544,1.11239684767031,0.266133813932864,0.408034077324458,Up
LOC105378418,uncharacterized LOC105378418,0.0521644433076249,-5.22613381663663,1.02625489132362,0.304925786678585,0.453855897798373,Up
LOC102723910,uncharacterized LOC102723910,-0.0405153057483238,-5.60595201885187,-1.11567740563165,0.264726924673535,0.406405216029674,Down
H2AC1,H2A clustered histone 1,-0.0383284897431769,-5.62614541619858,-1.12094559869919,0.262478376064109,0.403784740830084,Down
BOK-AS1,BOK antisense RNA 1,-0.0550889026149422,-4.59084141716598,-0.793315324037573,0.427711156880056,0.582873763179522,Down
AIRE,autoimmune regulator,0.0501985782460468,-2.27400950897215,0.535247464731617,0.592552751454251,0.726819423751248,Up
LOC105374898,uncharacterized LOC105374898,0.0310758156099005,-0.729219257160053,0.796361537482211,0.425939466762269,0.581163326630553,Up
LOC105373906,uncharacterized LOC105373906,0.0294730969824917,-5.70341196283011,1.13969396364238,0.25458353929441,0.394509305126198,Up
LINC02045,long intergenic non-protein coding RNA 2045,0.0297089826032728,-5.72163874491067,1.14248679633869,0.25342179241434,0.393188718945074,Up
LOC107987094,uncharacterized LOC107987094,0.0507691723464312,-5.39451155367086,1.07461673501575,0.282707557590051,0.427574142026727,Up
LOC102724427,uncharacterized LOC102724427,-0.0381076637322493,-5.63851107249294,-1.12176282680409,0.262130756493573,0.403378953716232,Down
DST-AS1,DST antisense RNA 1,-0.0334078082439416,-2.32920988682145,-0.53041306638215,0.595898797630859,0.729537389407478,Down
LINC02664,long intergenic non-protein coding RNA 2664,-0.0487213708917663,-4.30782200091575,-0.683155972365297,0.494606693077049,0.645273114657806,Down
VN1R10P,vomeronasal 1 receptor 10 pseudogene,-0.0334589023166504,-5.66730485616686,-1.12795745715894,0.259506134695068,0.400153256569275,Down
LOC105369594,uncharacterized LOC105369594,-0.0270739612611901,-2.69335577613915,-0.459019812738492,0.646281970274325,0.766321334061727,Down
UAP1-DT,UAP1 divergent transcript,-0.0347035735856611,-3.85694121359083,-0.515970844086756,0.605945701776284,0.737560649701325,Down
LOC112268078,uncharacterized LOC112268078,-0.0315183839436571,-2.69883248914875,-0.457998434320153,0.6470154410453,0.76674844448937,Down
